Shipment_ID,Customer_ID,Order_Date,Delivery_Date,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status,Delivery_Days,Delivery_Performance
SHP01275,CUST0111,2025-12-16,2025-12-21,Central,East,Fragile,Same Day,218,Delayed,5,Not On Time
SHP01385,CUST0228,2025-12-16,2025-12-19,North,Central,Electronics,Standard,188,Delivered,3,On Time
SHP00562,CUST0111,2025-12-17,2025-12-20,North,East,Parcel,Standard,490,Delivered,3,On Time
SHP00426,CUST0470,2025-12-18,2025-12-19,East,East,Parcel,Standard,199,Delivered,1,On Time
SHP00658,CUST0034,2025-12-19,2025-12-23,South,East,Electronics,Express,690,Delivered,4,Not On Time
SHP00064,CUST0111,2025-12-20,2025-12-23,South,South,Parcel,Standard,210,Delivered,3,On Time
SHP01651,CUST0264,2025-12-20,2025-12-23,North,Central,Parcel,Standard,336,Delivered,3,On Time
SHP01342,CUST0424,2025-12-21,2025-12-24,West,West,Parcel,Express,178,Delivered,3,On Time
SHP00984,CUST0369,2025-12-21,2025-12-28,West,East,Parcel,Standard,261,Cancelled,7,Not On Time
SHP01111,CUST0236,2025-12-22,2025-12-23,North,Central,Parcel,Standard,183,Delivered,1,On Time
SHP00909,CUST0083,2025-12-23,2025-12-26,South,West,Parcel,Express,220,Delivered,3,On Time
SHP00737,CUST0042,2025-12-24,2025-12-28,South,South,Parcel,Express,204,Delivered,4,Not On Time
SHP00772,CUST0425,2025-12-25,2025-12-28,South,West,Document,Express,335,Delivered,3,On Time
SHP01566,CUST0101,2025-12-25,2025-12-28,South,West,Parcel,Standard,110,Delivered,3,On Time
SHP01902,CUST0006,2025-12-26,2025-12-27,North,Central,Electronics,Express,245,Failed,1,Not On Time
SHP01334,CUST0180,2025-12-26,2025-12-30,West,South,Parcel,Standard,111,Delivered,4,Not On Time
SHP01642,CUST0282,2025-12-26,2025-12-29,East,East,Fragile,Express,438,Delivered,3,On Time
SHP00100,CUST0320,2025-12-26,2025-12-30,East,West,Parcel,Standard,386,Delivered,4,Not On Time
SHP00662,CUST0226,2025-12-26,2025-12-27,Central,Central,Electronics,Standard,114,Delivered,1,On Time
SHP00290,CUST0443,2025-12-27,2025-12-30,Central,East,Fragile,Standard,465,Delayed,3,Not On Time
SHP01089,CUST0440,2025-12-27,2025-12-28,Central,South,Document,Express,333,Delivered,1,On Time
SHP00385,CUST0315,2025-12-27,2026-01-02,North,West,Electronics,Standard,167,Delivered,6,Not On Time
SHP01170,CUST0365,2025-12-27,2026-01-03,North,South,Fragile,Standard,303,Delivered,7,Not On Time
SHP01712,CUST0454,2025-12-27,2025-12-31,North,East,Document,Express,364,Delivered,4,Not On Time
SHP00397,CUST0229,2025-12-29,2026-01-02,South,North,Parcel,Same Day,360,Delivered,4,Not On Time
SHP01349,CUST0377,2025-12-29,2026-01-01,North,South,Fragile,Standard,409,Delayed,3,Not On Time
SHP00416,CUST0289,2025-12-29,2026-01-01,West,Central,Parcel,Standard,338,Delivered,3,On Time
SHP00055,CUST0437,2025-12-30,2026-01-01,South,Central,Document,Standard,425,Delivered,2,On Time
SHP00152,CUST0150,2025-12-30,2026-01-04,Central,East,Parcel,Express,206,Delivered,5,Not On Time
SHP01260,CUST0277,2025-12-31,2026-01-05,East,North,Parcel,Express,610,Delivered,5,Not On Time
SHP01009,CUST0198,2025-12-31,2026-01-02,North,East,Parcel,Standard,81,Delivered,2,On Time
SHP00511,CUST0070,2026-01-01,2026-01-04,Central,South,Parcel,Standard,128,Delivered,3,On Time
SHP00519,CUST0112,2026-01-01,2026-01-03,East,South,Fragile,Standard,387,Failed,2,Not On Time
SHP01433,CUST0004,2026-01-01,2026-01-02,Central,North,Electronics,Standard,169,Delivered,1,On Time
SHP00443,CUST0350,2026-01-02,2026-01-06,South,West,Document,Same Day,542,Delivered,4,Not On Time
SHP01328,CUST0331,2026-01-03,2026-01-05,West,Central,Parcel,Standard,82,Delivered,2,On Time
SHP00427,CUST0446,2026-01-04,2026-01-09,South,East,Parcel,Express,223,Delivered,5,Not On Time
SHP00952,CUST0318,2026-01-04,2026-01-09,South,South,Parcel,Standard,370,Delivered,5,Not On Time
SHP01574,CUST0350,2026-01-05,2026-01-08,South,North,Document,Express,399,Delayed,3,Not On Time
SHP00499,CUST0095,2026-01-05,2026-01-08,East,South,Parcel,Standard,309,Delivered,3,On Time
SHP00983,CUST0152,2026-01-05,2026-01-10,Central,South,Parcel,Express,301,Delivered,5,Not On Time
SHP00591,CUST0311,2026-01-07,2026-01-11,West,North,Electronics,Express,435,Delivered,4,Not On Time
SHP01289,CUST0137,2026-01-07,2026-01-10,South,Central,Parcel,Express,116,Delivered,3,On Time
SHP01188,CUST0247,2026-01-07,2026-01-09,North,West,Document,Standard,333,Delayed,2,Not On Time
SHP01748,CUST0387,2026-01-07,2026-01-10,South,West,Fragile,Standard,346,Delivered,3,On Time
SHP00678,CUST0243,2026-01-08,2026-01-12,East,West,Parcel,Standard,123,Cancelled,4,Not On Time
SHP00404,CUST0031,2026-01-08,2026-01-10,East,Central,Fragile,Express,130,Delivered,2,On Time
SHP01116,CUST0040,2026-01-08,2026-01-11,North,Central,Fragile,Same Day,688,Delayed,3,Not On Time
SHP00514,CUST0229,2026-01-09,2026-01-10,West,West,Electronics,Standard,237,Delivered,1,On Time
SHP00325,CUST0036,2026-01-10,2026-01-12,East,West,Document,Express,689,Delayed,2,Not On Time
SHP01854,CUST0408,2026-01-11,2026-01-17,Central,Central,Fragile,Standard,356,Delivered,6,Not On Time
SHP00115,CUST0223,2026-01-12,2026-01-15,Central,West,Parcel,Express,392,Delayed,3,Not On Time
SHP01880,CUST0006,2026-01-13,2026-01-15,South,South,Parcel,Standard,223,Cancelled,2,Not On Time
SHP01031,CUST0322,2026-01-13,2026-01-16,West,Central,Document,Express,365,Failed,3,Not On Time
SHP01540,CUST0468,2026-01-13,2026-01-15,West,East,Parcel,Express,477,Delivered,2,On Time
SHP01691,CUST0220,2026-01-13,2026-01-15,Central,Central,Fragile,Express,134,Delayed,2,Not On Time
SHP00966,CUST0075,2026-01-15,2026-01-21,South,West,Document,Express,553,Delivered,6,Not On Time
SHP01527,CUST0004,2026-01-15,2026-01-16,North,Central,Parcel,Standard,199,Delivered,1,On Time
SHP00698,CUST0335,2026-01-17,2026-01-20,South,North,Fragile,Same Day,830,Delivered,3,On Time
SHP01128,CUST0134,2026-01-17,2026-01-20,East,East,Parcel,Express,315,Delayed,3,Not On Time
SHP00019,CUST0118,2026-01-17,2026-01-22,Central,Central,Parcel,Express,634,Delivered,5,Not On Time
SHP01300,CUST0369,2026-01-17,2026-01-18,West,South,Electronics,Express,151,Delivered,1,On Time
SHP01752,CUST0094,2026-01-18,2026-01-20,North,Central,Parcel,Standard,87,Delivered,2,On Time
SHP00121,CUST0486,2026-01-18,2026-01-19,West,South,Document,Standard,178,Delivered,1,On Time
SHP00675,CUST0435,2026-01-19,2026-01-21,South,South,Parcel,Express,311,Delivered,2,On Time
SHP00225,CUST0062,2026-01-19,2026-01-21,South,East,Fragile,Express,141,Delayed,2,Not On Time
SHP01407,CUST0441,2026-01-19,2026-01-21,South,North,Electronics,Express,220,Delivered,2,On Time
SHP01620,CUST0194,2026-01-20,2026-01-22,Central,West,Fragile,Standard,150,Delayed,2,Not On Time
SHP00446,CUST0335,2026-01-20,2026-01-26,Central,East,Fragile,Same Day,715,Delivered,6,Not On Time
SHP01039,CUST0203,2026-01-20,2026-01-21,Central,North,Parcel,Express,571,Delayed,1,Not On Time
SHP01454,CUST0392,2026-01-21,2026-01-24,West,South,Fragile,Express,409,Delivered,3,On Time
SHP00164,CUST0026,2026-01-21,2026-01-27,North,Central,Parcel,Same Day,421,Delivered,6,Not On Time
SHP00520,CUST0435,2026-01-21,2026-01-24,West,South,Parcel,Standard,416,Delivered,3,On Time
SHP01165,CUST0173,2026-01-22,2026-01-24,West,Central,Electronics,Standard,358,Delivered,2,On Time
SHP00383,CUST0300,2026-01-23,2026-01-28,South,South,Parcel,Standard,111,Delivered,5,Not On Time
SHP00470,CUST0133,2026-01-23,2026-01-26,East,West,Parcel,Standard,297,Delivered,3,On Time
SHP01420,CUST0326,2026-01-24,2026-01-26,Central,North,Electronics,Express,664,Delivered,2,On Time
SHP01445,CUST0410,2026-01-24,2026-01-29,Central,Central,Parcel,Standard,326,Delivered,5,Not On Time
SHP00827,CUST0118,2026-01-24,2026-01-28,West,South,Document,Standard,468,Delivered,4,Not On Time
SHP01036,CUST0324,2026-01-27,2026-01-31,North,Central,Parcel,Express,372,Delivered,4,Not On Time
SHP00273,CUST0275,2026-01-28,2026-02-01,East,East,Parcel,Express,130,Cancelled,4,Not On Time
SHP01120,CUST0212,2026-01-28,2026-01-29,West,Central,Fragile,Standard,88,Delivered,1,On Time
SHP00936,CUST0225,2026-01-28,2026-02-04,West,West,Fragile,Standard,428,Delivered,7,Not On Time
SHP00712,CUST0020,2026-01-28,2026-02-01,South,Central,Parcel,Standard,241,Delivered,4,Not On Time
SHP00603,CUST0113,2026-01-28,2026-01-31,North,Central,Parcel,Standard,177,Delivered,3,On Time
SHP01899,CUST0140,2026-01-28,2026-01-31,East,West,Electronics,Standard,444,Delivered,3,On Time
SHP00940,CUST0047,2026-01-30,2026-02-01,South,South,Parcel,Same Day,590,Delivered,2,On Time
SHP01229,CUST0001,2026-01-30,2026-02-03,Central,South,Parcel,Standard,370,Delivered,4,Not On Time
SHP00399,CUST0090,2026-01-30,2026-02-03,North,Central,Parcel,Express,407,Delivered,4,Not On Time
SHP01756,CUST0142,2026-01-30,2026-02-03,North,South,Document,Standard,476,Failed,4,Not On Time
SHP00619,CUST0320,2026-01-30,2026-02-01,North,West,Parcel,Standard,372,Delivered,2,On Time
SHP00361,CUST0038,2026-01-31,2026-02-03,West,South,Parcel,Standard,451,Delivered,3,On Time
SHP01276,CUST0293,2026-02-01,2026-02-07,North,North,Parcel,Express,643,Delivered,6,Not On Time
SHP00580,CUST0382,2026-02-01,2026-02-05,West,Central,Fragile,Standard,166,Delivered,4,Not On Time
SHP00884,CUST0139,2026-02-01,2026-02-07,East,East,Parcel,Standard,245,Cancelled,6,Not On Time
SHP00590,CUST0356,2026-02-02,2026-02-06,East,East,Fragile,Express,181,Delivered,4,Not On Time
SHP00170,CUST0333,2026-02-02,2026-02-03,East,West,Parcel,Standard,383,Failed,1,Not On Time
SHP00493,CUST0491,2026-02-02,2026-02-05,North,Central,Parcel,Express,526,Delivered,3,On Time
SHP01832,CUST0259,2026-02-02,2026-02-04,Central,South,Parcel,Express,311,Delivered,2,On Time
SHP00070,CUST0161,2026-02-02,2026-02-03,East,South,Document,Express,680,Delayed,1,Not On Time
SHP00106,CUST0390,2026-02-05,2026-02-06,North,North,Document,Express,130,Delivered,1,On Time
SHP00583,CUST0178,2026-02-05,2026-02-08,North,West,Electronics,Standard,240,Delivered,3,On Time
SHP01950,CUST0010,2026-02-05,2026-02-10,Central,North,Fragile,Standard,290,Delivered,5,Not On Time
SHP00158,CUST0261,2026-02-05,2026-02-12,Central,North,Document,Same Day,328,Delivered,7,Not On Time
SHP01842,CUST0407,2026-02-06,2026-02-09,Central,North,Parcel,Express,654,Delivered,3,On Time
SHP00917,CUST0138,2026-02-07,2026-02-08,East,North,Electronics,Express,143,Delivered,1,On Time
SHP00363,CUST0172,2026-02-07,2026-02-12,North,South,Document,Express,480,Delayed,5,Not On Time
SHP01679,CUST0386,2026-02-08,2026-02-12,West,East,Electronics,Standard,380,Delayed,4,Not On Time
SHP01713,CUST0013,2026-02-08,2026-02-09,South,West,Parcel,Standard,379,Delayed,1,Not On Time
SHP01755,CUST0168,2026-02-08,2026-02-11,Central,West,Parcel,Standard,157,Delivered,3,On Time
SHP01995,CUST0130,2026-02-08,2026-02-11,North,South,Electronics,Standard,393,Delivered,3,On Time
SHP00010,CUST0084,2026-02-08,2026-02-10,West,North,Parcel,Standard,105,Delivered,2,On Time
SHP01954,CUST0321,2026-02-08,2026-02-11,East,North,Document,Express,368,Delivered,3,On Time
SHP00574,CUST0319,2026-02-09,2026-02-14,South,North,Parcel,Standard,220,Delivered,5,Not On Time
SHP00552,CUST0101,2026-02-09,2026-02-11,West,East,Parcel,Express,494,Failed,2,Not On Time
SHP01159,CUST0329,2026-02-10,2026-02-14,East,West,Electronics,Express,395,Delivered,4,Not On Time
SHP01931,CUST0273,2026-02-11,2026-02-14,Central,West,Electronics,Express,270,Delivered,3,On Time
SHP00309,CUST0265,2026-02-12,2026-02-17,South,West,Fragile,Standard,121,Delivered,5,Not On Time
SHP01382,CUST0459,2026-02-12,2026-02-16,Central,Central,Fragile,Standard,325,Delivered,4,Not On Time
SHP00957,CUST0399,2026-02-13,2026-02-18,East,North,Electronics,Express,451,Delivered,5,Not On Time
SHP01706,CUST0408,2026-02-14,2026-02-15,East,West,Parcel,Express,616,Delivered,1,On Time
SHP00388,CUST0038,2026-02-14,2026-02-15,North,West,Electronics,Same Day,839,Delivered,1,On Time
SHP01901,CUST0419,2026-02-14,2026-02-16,East,North,Parcel,Express,179,Delayed,2,Not On Time
SHP00047,CUST0094,2026-02-14,2026-02-16,East,North,Document,Standard,274,Delivered,2,On Time
SHP00760,CUST0095,2026-02-15,2026-02-21,South,West,Parcel,Standard,213,Delivered,6,Not On Time
SHP00041,CUST0305,2026-02-15,2026-02-18,North,West,Electronics,Express,430,Delivered,3,On Time
SHP01818,CUST0069,2026-02-16,2026-02-18,Central,North,Parcel,Standard,173,Delivered,2,On Time
SHP01076,CUST0318,2026-02-16,2026-02-20,North,South,Fragile,Express,266,Delivered,4,Not On Time
SHP00929,CUST0444,2026-02-16,2026-02-17,Central,North,Fragile,Standard,85,Delivered,1,On Time
SHP00857,CUST0236,2026-02-17,2026-02-21,South,North,Parcel,Standard,161,Delayed,4,Not On Time
SHP01352,CUST0434,2026-02-17,2026-02-20,North,East,Parcel,Standard,390,Delivered,3,On Time
SHP01978,CUST0334,2026-02-18,2026-02-24,North,South,Fragile,Express,483,Delivered,6,Not On Time
SHP00091,CUST0373,2026-02-18,2026-02-22,West,North,Document,Standard,163,Delivered,4,Not On Time
SHP01956,CUST0376,2026-02-19,2026-02-24,South,East,Document,Express,283,Failed,5,Not On Time
SHP01554,CUST0459,2026-02-19,2026-02-20,West,West,Document,Express,410,Delivered,1,On Time
SHP01180,CUST0137,2026-02-19,2026-02-22,West,East,Document,Standard,177,Delayed,3,Not On Time
SHP01218,CUST0418,2026-02-19,2026-02-21,South,East,Electronics,Express,202,Delayed,2,Not On Time
SHP01593,CUST0076,2026-02-21,2026-02-26,Central,West,Fragile,Express,559,Cancelled,5,Not On Time
SHP01962,CUST0483,2026-02-21,2026-02-24,East,North,Fragile,Express,227,Failed,3,Not On Time
SHP00500,CUST0035,2026-02-22,2026-02-27,West,North,Parcel,Express,346,Delivered,5,Not On Time
SHP01746,CUST0001,2026-02-22,2026-02-24,South,North,Parcel,Standard,125,Cancelled,2,Not On Time
SHP00270,CUST0296,2026-02-23,2026-02-25,North,Central,Document,Express,332,Cancelled,2,Not On Time
SHP00610,CUST0320,2026-02-23,2026-02-27,West,North,Parcel,Standard,176,Delivered,4,Not On Time
SHP00759,CUST0406,2026-02-23,2026-02-26,Central,North,Parcel,Express,396,Delivered,3,On Time
SHP01834,CUST0060,2026-02-23,2026-02-26,West,North,Parcel,Standard,440,Delivered,3,On Time
SHP01615,CUST0320,2026-02-25,2026-03-01,Central,North,Fragile,Express,526,Delivered,4,Not On Time
SHP01897,CUST0349,2026-02-27,2026-03-03,South,East,Electronics,Express,697,Delivered,4,Not On Time
SHP01612,CUST0328,2026-02-27,2026-03-04,East,Central,Parcel,Standard,208,Delivered,5,Not On Time
SHP01970,CUST0267,2026-02-28,2026-03-03,North,West,Document,Express,512,Failed,3,Not On Time
SHP00338,CUST0361,2026-02-28,2026-03-04,West,North,Document,Express,476,Failed,4,Not On Time
SHP00327,CUST0229,2026-03-01,2026-03-03,East,Central,Parcel,Standard,385,Delivered,2,On Time
SHP00068,CUST0270,2026-03-02,2026-03-04,Central,Central,Parcel,Standard,389,Delivered,2,On Time
SHP00367,CUST0316,2026-03-02,2026-03-09,East,Central,Parcel,Express,391,Delayed,7,Not On Time
SHP01310,CUST0286,2026-03-02,2026-03-05,Central,West,Document,Standard,197,Cancelled,3,Not On Time
SHP01608,CUST0291,2026-03-03,2026-03-06,South,North,Document,Same Day,509,Delayed,3,Not On Time
SHP01309,CUST0213,2026-03-03,2026-03-08,East,North,Parcel,Standard,306,Delayed,5,Not On Time
SHP01783,CUST0165,2026-03-03,2026-03-06,East,Central,Parcel,Express,174,Delivered,3,On Time
SHP00643,CUST0005,2026-03-04,2026-03-05,South,East,Parcel,Standard,381,Delivered,1,On Time
SHP00828,CUST0339,2026-03-04,2026-03-07,North,South,Parcel,Standard,160,Delivered,3,On Time
SHP01452,CUST0379,2026-03-04,2026-03-07,North,Central,Document,Express,672,Delivered,3,On Time
SHP01024,CUST0078,2026-03-04,2026-03-09,East,South,Fragile,Same Day,425,Delivered,5,Not On Time
SHP00109,CUST0410,2026-03-05,2026-03-07,South,West,Parcel,Express,444,Delivered,2,On Time
SHP00454,CUST0062,2026-03-05,2026-03-07,Central,North,Document,Express,116,Delivered,2,On Time
SHP00542,CUST0132,2026-03-05,2026-03-12,East,East,Document,Express,465,Delivered,7,Not On Time
SHP01201,CUST0089,2026-03-06,2026-03-10,North,Central,Fragile,Standard,424,Delivered,4,Not On Time
SHP00130,CUST0237,2026-03-06,2026-03-07,South,Central,Document,Standard,416,Delivered,1,On Time
SHP01503,CUST0042,2026-03-07,2026-03-08,West,East,Parcel,Standard,220,Delayed,1,Not On Time
SHP00606,CUST0089,2026-03-07,2026-03-08,Central,South,Electronics,Standard,118,Delivered,1,On Time
SHP01294,CUST0402,2026-03-07,2026-03-10,East,Central,Parcel,Same Day,688,Delivered,3,On Time
SHP00594,CUST0296,2026-03-08,2026-03-12,East,Central,Fragile,Standard,91,Delivered,4,Not On Time
SHP00232,CUST0328,2026-03-08,2026-03-11,North,South,Parcel,Standard,300,Delivered,3,On Time
SHP00530,CUST0295,2026-03-08,2026-03-09,Central,South,Fragile,Standard,410,Delivered,1,On Time
SHP00771,CUST0104,2026-03-08,2026-03-10,North,North,Parcel,Standard,403,Delivered,2,On Time
SHP00928,CUST0014,2026-03-10,2026-03-11,East,West,Fragile,Express,276,Delivered,1,On Time
SHP00784,CUST0288,2026-03-10,2026-03-15,Central,West,Parcel,Standard,115,Delivered,5,Not On Time
SHP01744,CUST0179,2026-03-10,2026-03-16,South,Central,Document,Standard,182,Failed,6,Not On Time
SHP01545,CUST0125,2026-03-11,2026-03-14,South,East,Document,Standard,498,Delayed,3,Not On Time
SHP00214,CUST0422,2026-03-11,2026-03-13,North,West,Parcel,Standard,389,Delivered,2,On Time
SHP01366,CUST0353,2026-03-11,2026-03-13,North,Central,Electronics,Standard,202,Delayed,2,Not On Time
SHP01350,CUST0023,2026-03-11,2026-03-15,Central,South,Parcel,Express,280,Delivered,4,Not On Time
SHP00332,CUST0063,2026-03-12,2026-03-15,East,Central,Electronics,Express,533,Delivered,3,On Time
SHP00360,CUST0143,2026-03-12,2026-03-16,Central,East,Parcel,Express,433,Delivered,4,Not On Time
SHP01900,CUST0481,2026-03-12,2026-03-14,North,Central,Fragile,Express,497,Delivered,2,On Time
SHP00655,CUST0153,2026-03-14,2026-03-16,North,Central,Parcel,Standard,170,Delivered,2,On Time
SHP00972,CUST0145,2026-03-15,2026-03-16,South,South,Parcel,Same Day,527,Delayed,1,Not On Time
SHP01670,CUST0225,2026-03-15,2026-03-22,East,East,Parcel,Express,164,Delayed,7,Not On Time
SHP01431,CUST0495,2026-03-15,2026-03-17,Central,South,Parcel,Standard,300,Delivered,2,On Time
SHP00097,CUST0450,2026-03-15,2026-03-18,East,East,Parcel,Standard,208,Delivered,3,On Time
SHP00995,CUST0462,2026-03-15,2026-03-18,East,West,Electronics,Express,416,Cancelled,3,Not On Time
SHP01101,CUST0309,2026-03-15,2026-03-18,North,East,Electronics,Same Day,853,Delivered,3,On Time
SHP00677,CUST0104,2026-03-16,2026-03-18,West,East,Fragile,Standard,489,Delivered,2,On Time
SHP00012,CUST0104,2026-03-16,2026-03-19,East,East,Fragile,Standard,443,Delivered,3,On Time
SHP00592,CUST0435,2026-03-16,2026-03-18,West,South,Document,Express,524,Delivered,2,On Time
SHP00815,CUST0039,2026-03-16,2026-03-21,East,South,Parcel,Express,137,Delivered,5,Not On Time
SHP01154,CUST0435,2026-03-17,2026-03-18,North,West,Fragile,Same Day,288,Delayed,1,Not On Time
SHP01030,CUST0198,2026-03-17,2026-03-19,North,West,Document,Express,538,Delivered,2,On Time
SHP01397,CUST0134,2026-03-19,2026-03-22,Central,North,Parcel,Standard,235,Cancelled,3,Not On Time
SHP00686,CUST0067,2026-03-22,2026-03-23,South,Central,Fragile,Standard,182,Delivered,1,On Time
SHP00858,CUST0391,2026-03-24,2026-03-30,Central,West,Electronics,Standard,304,Delivered,6,Not On Time
SHP00945,CUST0179,2026-03-24,2026-03-28,Central,East,Document,Express,694,Delivered,4,Not On Time
SHP01544,CUST0456,2026-03-24,2026-03-29,North,South,Document,Standard,299,Delivered,5,Not On Time
SHP01122,CUST0042,2026-03-24,2026-03-28,South,East,Parcel,Standard,138,Delivered,4,Not On Time
SHP00489,CUST0448,2026-03-25,2026-04-01,South,Central,Parcel,Standard,156,Delayed,7,Not On Time
SHP00964,CUST0500,2026-03-25,2026-03-27,South,West,Fragile,Standard,256,Delayed,2,Not On Time
SHP00816,CUST0015,2026-03-25,2026-03-29,East,South,Document,Express,575,Delivered,4,Not On Time
SHP00835,CUST0111,2026-03-25,2026-03-27,West,West,Fragile,Express,539,Delivered,2,On Time
SHP00216,CUST0157,2026-03-26,2026-03-30,South,North,Parcel,Standard,242,Failed,4,Not On Time
SHP01586,CUST0289,2026-03-26,2026-03-29,North,East,Parcel,Express,655,Delayed,3,Not On Time
SHP00060,CUST0500,2026-03-26,2026-03-27,East,South,Electronics,Standard,255,Delivered,1,On Time
