Shipment_ID,Order_Date,Delivery_Date,Customer_Type,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Status
SHP00553,2026-11-12,2026-11-13,Individual,North,West,Parcel,Standard,256,Delayed
SHP00786,2026-11-12,2026-11-15,Business,West,South,Fragile,Standard,170,Delivered
SHP00433,2026-11-14,2026-11-16,Individual,West,West,Parcel,Express,547,Delivered
SHP01796,2026-11-14,2026-11-20,Individual,West,Central,Fragile,Express,251,Delivered
SHP01643,2026-11-15,2026-11-17,Individual,Central,South,Parcel,Standard,466,Delivered
SHP00654,2026-11-15,2026-11-20,Individual,Central,Central,Parcel,Express,532,Delivered
SHP00733,2026-11-15,2026-11-18,Business,East,East,Parcel,Standard,174,Delivered
SHP01318,2026-11-16,2026-11-17,Individual,Central,West,Parcel,Standard,160,Delivered
SHP00088,2026-11-17,2026-11-20,Business,South,South,Parcel,Same Day,265,Delivered
SHP00131,2026-11-17,2026-11-19,Individual,Central,West,Document,Standard,461,Delivered
SHP00856,2026-11-18,2026-11-23,Individual,North,South,Document,Standard,171,Delayed
SHP01230,2026-11-20,2026-11-22,Individual,West,East,Document,Express,438,Cancelled
SHP01283,2026-11-22,2026-11-27,Business,Central,Central,Document,Express,258,Delivered
SHP00093,2026-11-22,2026-11-26,Business,North,South,Parcel,Standard,128,Delivered
SHP00219,2026-11-22,2026-11-24,Business,West,Central,Fragile,Express,218,Cancelled
SHP01506,2026-11-24,2026-11-27,Individual,South,West,Document,Standard,129,Cancelled
SHP00123,2026-11-25,2026-11-26,Business,North,West,Parcel,Express,557,Delivered
SHP00248,2026-11-26,2026-12-03,Individual,North,East,Parcel,Express,202,Delivered
SHP00193,2026-11-26,2026-11-28,Business,South,North,Parcel,Express,182,Delivered
SHP00272,2026-11-28,2026-11-29,Business,South,Central,Electronics,Standard,134,Delayed
SHP01121,2026-11-28,2026-12-05,Individual,Central,West,Parcel,Standard,400,Delivered
SHP01053,2026-11-28,2026-11-30,Individual,Central,East,Parcel,Standard,425,Delivered
SHP01629,2026-11-28,2026-11-30,Individual,South,East,Fragile,Express,375,Delivered
SHP00796,2026-11-28,2026-11-30,Business,East,West,Parcel,Standard,98,Delivered
SHP01520,2026-11-28,2026-12-02,Business,Central,East,Document,Express,287,Delivered
SHP00437,2026-11-28,2026-11-30,Business,North,South,Parcel,Standard,268,Delivered
SHP00683,2026-11-28,2026-12-01,Individual,Central,South,Parcel,Standard,412,Delivered
SHP01204,2026-11-29,2026-12-01,Business,Central,Central,Electronics,Express,119,Failed
SHP01210,2026-11-29,2026-12-01,Business,East,South,Parcel,Standard,404,Delivered
SHP00716,2026-11-29,2026-12-02,Individual,Central,South,Fragile,Express,398,Delivered
SHP00074,2026-11-30,2026-12-02,Individual,North,West,Parcel,Standard,99,Delivered
SHP00779,2026-12-01,2026-12-04,Individual,West,South,Electronics,Express,507,Delivered
SHP00439,2026-12-01,2026-12-04,Individual,South,West,Parcel,Express,356,Delivered
SHP00378,2026-12-02,2026-12-04,Individual,North,North,Electronics,Express,307,Delivered
SHP01061,2026-12-03,2026-12-04,Business,South,Central,Document,Express,574,Delivered
SHP00245,2026-12-05,2026-12-10,Individual,North,South,Electronics,Same Day,452,Delivered
SHP00641,2026-12-05,2026-12-07,Individual,Central,East,Parcel,Express,416,Cancelled
SHP01357,2026-12-05,2026-12-06,Individual,North,Central,Parcel,Standard,247,Delivered
SHP01239,2026-12-05,2026-12-07,Business,North,East,Electronics,Standard,464,Delivered
SHP01169,2026-12-06,2026-12-09,Individual,East,East,Electronics,Standard,278,Delivered
SHP00345,2026-12-06,2026-12-09,Individual,South,West,Document,Express,455,Delivered
SHP00094,2026-12-07,2026-12-11,Business,East,Central,Electronics,Express,155,Delivered
SHP01652,2026-12-08,2026-12-09,Business,South,East,Fragile,Standard,437,Delivered
SHP00895,2026-12-08,2026-12-11,Business,East,East,Parcel,Standard,267,Delivered
SHP00241,2026-12-08,2026-12-11,Individual,Central,North,Document,Express,440,Delivered
SHP00631,2026-12-10,2026-12-13,Business,South,Central,Document,Standard,145,Delivered
SHP00942,2026-12-10,2026-12-13,Individual,West,North,Fragile,Standard,416,Failed
SHP01547,2026-12-12,2026-12-13,Business,Central,South,Document,Standard,293,Delivered
SHP00306,2026-12-12,2026-12-13,Business,East,East,Parcel,Same Day,265,Delivered
SHP00067,2026-12-12,2026-12-13,Business,West,West,Parcel,Same Day,826,Delivered
SHP00151,2026-12-12,2026-12-13,Individual,South,East,Document,Express,455,Delivered
SHP00975,2026-12-12,2026-12-14,Business,South,Central,Fragile,Express,300,Cancelled
SHP00576,2026-12-13,2026-12-18,Individual,North,North,Document,Standard,399,Delivered
SHP00939,2026-12-13,2026-12-17,Business,South,Central,Document,Standard,471,Delivered
SHP00300,2026-12-13,2026-12-15,Individual,North,East,Document,Standard,473,Delivered
SHP00648,2026-12-15,2026-12-21,Individual,North,North,Fragile,Express,218,Delivered
SHP01823,2026-12-15,2026-12-17,Individual,South,West,Fragile,Express,298,Delivered
SHP00329,2026-12-17,2026-12-18,Individual,Central,South,Document,Standard,302,Delivered
SHP00324,2026-12-17,2026-12-19,Individual,West,Central,Parcel,Standard,224,Delivered
SHP00471,2026-12-17,2026-12-23,Business,South,East,Document,Express,430,Delivered
SHP01509,2026-12-18,2026-12-22,Business,West,North,Parcel,Standard,159,Delivered
SHP01418,2026-12-18,2026-12-19,Individual,Central,West,Document,Express,115,Delivered
SHP00022,2026-12-18,2026-12-23,Individual,North,South,Electronics,Standard,270,Delivered
SHP01313,2026-12-19,2026-12-25,Business,West,Central,Parcel,Standard,333,Delivered
SHP01657,2026-12-19,2026-12-26,Individual,North,Central,Parcel,Standard,185,Delivered
SHP01813,2026-12-19,2026-12-21,Individual,North,North,Document,Express,248,Delivered
SHP01156,2026-12-21,2026-12-23,Individual,North,Central,Parcel,Standard,380,Cancelled
SHP01841,2026-12-22,2026-12-26,Individual,North,West,Document,Standard,294,Cancelled
SHP00902,2026-12-22,2026-12-28,Business,North,North,Electronics,Standard,331,Delivered
SHP00079,2026-12-22,2026-12-26,Individual,West,West,Electronics,Express,375,Delivered
SHP01341,2026-12-23,2026-12-26,Individual,South,East,Parcel,Express,267,Delivered
SHP01567,2026-12-24,2026-12-27,Individual,South,East,Electronics,Express,517,Delivered
SHP00535,2026-12-24,2026-12-29,Business,West,South,Parcel,Standard,385,Delivered
SHP01773,2026-12-26,2026-12-27,Individual,North,North,Fragile,Standard,378,Delivered
SHP00431,2026-12-28,2026-12-31,Individual,Central,West,Parcel,Same Day,706,Delayed
SHP01548,2026-12-28,2026-12-30,Individual,West,South,Document,Express,696,Delivered
SHP00344,2026-12-28,2026-12-31,Individual,West,East,Parcel,Standard,160,Delayed
SHP01695,2026-12-29,2026-12-31,Business,North,South,Document,Standard,197,Delivered
SHP00461,2026-12-29,2027-01-03,Individual,West,Central,Parcel,Same Day,389,Delivered
SHP00002,2026-12-31,2027-01-03,Individual,South,East,Parcel,Express,349,Delivered
SHP00568,2026-12-31,2027-01-04,Business,North,Central,Electronics,Standard,143,Delivered
