Shipment_ID,Order_Date,Delivery_Date,Customer_Type,Origin_Zone,Destination_Zone,Package_Type,Shipping_Mode,Shipping_Cost,Delivery_Days,Delivery_Status,Delivery_Performance
SHP00064,2025-12-20,2025-12-23,Individual,South,South,Parcel,Standard,210,3,Delivered,On Time
SHP01651,2025-12-20,2025-12-23,Individual,North,Central,Parcel,Standard,336,3,Delivered,On Time
SHP01342,2025-12-21,2025-12-24,Business,West,West,Parcel,Express,178,3,Delivered,On Time
SHP00984,2025-12-21,2025-12-28,Business,West,East,Parcel,Standard,261,7,Cancelled,Not On Time
SHP01111,2025-12-22,2025-12-23,Individual,North,Central,Parcel,Standard,183,1,Delivered,On Time
SHP00909,2025-12-23,2025-12-26,Individual,South,West,Parcel,Express,220,3,Delivered,On Time
SHP00737,2025-12-24,2025-12-28,Individual,South,South,Parcel,Express,204,4,Delivered,Not On Time
SHP00772,2025-12-25,2025-12-28,Business,South,West,Document,Express,335,3,Delivered,On Time
SHP01566,2025-12-25,2025-12-28,Individual,South,West,Parcel,Standard,110,3,Delivered,On Time
SHP01902,2025-12-26,2025-12-27,Individual,North,Central,Electronics,Express,245,1,Failed,Not On Time
SHP01334,2025-12-26,2025-12-30,Individual,West,South,Parcel,Standard,111,4,Delivered,Not On Time
SHP01642,2025-12-26,2025-12-29,Individual,East,East,Fragile,Express,438,3,Delivered,On Time
SHP00100,2025-12-26,2025-12-30,Individual,East,West,Parcel,Standard,386,4,Delivered,Not On Time
SHP00662,2025-12-26,2025-12-27,Business,Central,Central,Electronics,Standard,114,1,Delivered,On Time
SHP00290,2025-12-27,2025-12-30,Business,Central,East,Fragile,Standard,465,3,Delayed,Not On Time
SHP01089,2025-12-27,2025-12-28,Business,Central,South,Document,Express,333,1,Delivered,On Time
SHP00385,2025-12-27,2026-01-02,Individual,North,West,Electronics,Standard,167,6,Delivered,Not On Time
SHP01170,2025-12-27,2026-01-03,Individual,North,South,Fragile,Standard,303,7,Delivered,Not On Time
SHP01712,2025-12-27,2025-12-31,Individual,North,East,Document,Express,364,4,Delivered,Not On Time
SHP00397,2025-12-29,2026-01-02,Individual,South,North,Parcel,Same Day,360,4,Delivered,Not On Time
SHP01349,2025-12-29,2026-01-01,Business,North,South,Fragile,Standard,409,3,Delayed,Not On Time
SHP00416,2025-12-29,2026-01-01,Individual,West,Central,Parcel,Standard,338,3,Delivered,On Time
SHP00055,2025-12-30,2026-01-01,Business,South,Central,Document,Standard,425,2,Delivered,On Time
SHP00152,2025-12-30,2026-01-04,Business,Central,East,Parcel,Express,206,5,Delivered,Not On Time
SHP01260,2025-12-31,2026-01-05,Individual,East,North,Parcel,Express,610,5,Delivered,Not On Time
SHP01009,2025-12-31,2026-01-02,Business,North,East,Parcel,Standard,81,2,Delivered,On Time
SHP00511,2026-01-01,2026-01-04,Individual,Central,South,Parcel,Standard,128,3,Delivered,On Time
SHP00519,2026-01-01,2026-01-03,Business,East,South,Fragile,Standard,387,2,Failed,Not On Time
SHP01433,2026-01-01,2026-01-02,Individual,Central,North,Electronics,Standard,169,1,Delivered,On Time
SHP00443,2026-01-02,2026-01-06,Individual,South,West,Document,Same Day,542,4,Delivered,Not On Time
SHP01328,2026-01-03,2026-01-05,Individual,West,Central,Parcel,Standard,82,2,Delivered,On Time
SHP00427,2026-01-04,2026-01-09,Individual,South,East,Parcel,Express,223,5,Delivered,Not On Time
SHP00952,2026-01-04,2026-01-09,Business,South,South,Parcel,Standard,370,5,Delivered,Not On Time
SHP01574,2026-01-05,2026-01-08,Individual,South,North,Document,Express,399,3,Delayed,Not On Time
SHP00499,2026-01-05,2026-01-08,Individual,East,South,Parcel,Standard,309,3,Delivered,On Time
SHP00983,2026-01-05,2026-01-10,Individual,Central,South,Parcel,Express,301,5,Delivered,Not On Time
SHP00591,2026-01-07,2026-01-11,Individual,West,North,Electronics,Express,435,4,Delivered,Not On Time
SHP01289,2026-01-07,2026-01-10,Individual,South,Central,Parcel,Express,116,3,Delivered,On Time
SHP01188,2026-01-07,2026-01-09,Business,North,West,Document,Standard,333,2,Delayed,Not On Time
SHP01748,2026-01-07,2026-01-10,Individual,South,West,Fragile,Standard,346,3,Delivered,On Time
SHP00678,2026-01-08,2026-01-12,Business,East,West,Parcel,Standard,123,4,Cancelled,Not On Time
SHP00404,2026-01-08,2026-01-10,Individual,East,Central,Fragile,Express,130,2,Delivered,On Time
SHP01116,2026-01-08,2026-01-11,Business,North,Central,Fragile,Same Day,688,3,Delayed,Not On Time
SHP00514,2026-01-09,2026-01-10,Business,West,West,Electronics,Standard,237,1,Delivered,On Time
SHP00325,2026-01-10,2026-01-12,Business,East,West,Document,Express,689,2,Delayed,Not On Time
SHP01854,2026-01-11,2026-01-17,Individual,Central,Central,Fragile,Standard,356,6,Delivered,Not On Time
SHP00115,2026-01-12,2026-01-15,Individual,Central,West,Parcel,Express,392,3,Delayed,Not On Time
SHP01880,2026-01-13,2026-01-15,Individual,South,South,Parcel,Standard,223,2,Cancelled,Not On Time
SHP01031,2026-01-13,2026-01-16,Individual,West,Central,Document,Express,365,3,Failed,Not On Time
SHP01540,2026-01-13,2026-01-15,Individual,West,East,Parcel,Express,477,2,Delivered,On Time
SHP01691,2026-01-13,2026-01-15,Individual,Central,Central,Fragile,Express,134,2,Delayed,Not On Time
SHP00966,2026-01-15,2026-01-21,Business,South,West,Document,Express,553,6,Delivered,Not On Time
SHP01527,2026-01-15,2026-01-16,Individual,North,Central,Parcel,Standard,199,1,Delivered,On Time
SHP00698,2026-01-17,2026-01-20,Business,South,North,Fragile,Same Day,830,3,Delivered,On Time
SHP01128,2026-01-17,2026-01-20,Business,East,East,Parcel,Express,315,3,Delayed,Not On Time
SHP00019,2026-01-17,2026-01-22,Individual,Central,Central,Parcel,Express,634,5,Delivered,Not On Time
SHP01300,2026-01-17,2026-01-18,Business,West,South,Electronics,Express,151,1,Delivered,On Time
SHP01752,2026-01-18,2026-01-20,Individual,North,Central,Parcel,Standard,87,2,Delivered,On Time
SHP00121,2026-01-18,2026-01-19,Individual,West,South,Document,Standard,178,1,Delivered,On Time
SHP00675,2026-01-19,2026-01-21,Individual,South,South,Parcel,Express,311,2,Delivered,On Time
SHP00225,2026-01-19,2026-01-21,Individual,South,East,Fragile,Express,141,2,Delayed,Not On Time
SHP01407,2026-01-19,2026-01-21,Individual,South,North,Electronics,Express,220,2,Delivered,On Time
SHP01620,2026-01-20,2026-01-22,Individual,Central,West,Fragile,Standard,150,2,Delayed,Not On Time
SHP00446,2026-01-20,2026-01-26,Individual,Central,East,Fragile,Same Day,715,6,Delivered,Not On Time
SHP01039,2026-01-20,2026-01-21,Individual,Central,North,Parcel,Express,571,1,Delayed,Not On Time
SHP01454,2026-01-21,2026-01-24,Individual,West,South,Fragile,Express,409,3,Delivered,On Time
SHP00164,2026-01-21,2026-01-27,Individual,North,Central,Parcel,Same Day,421,6,Delivered,Not On Time
SHP00520,2026-01-21,2026-01-24,Business,West,South,Parcel,Standard,416,3,Delivered,On Time
SHP01165,2026-01-22,2026-01-24,Business,West,Central,Electronics,Standard,358,2,Delivered,On Time
SHP00383,2026-01-23,2026-01-28,Individual,South,South,Parcel,Standard,111,5,Delivered,Not On Time
SHP00470,2026-01-23,2026-01-26,Business,East,West,Parcel,Standard,297,3,Delivered,On Time
SHP01420,2026-01-24,2026-01-26,Business,Central,North,Electronics,Express,664,2,Delivered,On Time
SHP01445,2026-01-24,2026-01-29,Individual,Central,Central,Parcel,Standard,326,5,Delivered,Not On Time
SHP00827,2026-01-24,2026-01-28,Individual,West,South,Document,Standard,468,4,Delivered,Not On Time
SHP01036,2026-01-27,2026-01-31,Individual,North,Central,Parcel,Express,372,4,Delivered,Not On Time
SHP00273,2026-01-28,2026-02-01,Business,East,East,Parcel,Express,130,4,Cancelled,Not On Time
SHP01120,2026-01-28,2026-01-29,Business,West,Central,Fragile,Standard,88,1,Delivered,On Time
SHP00936,2026-01-28,2026-02-04,Individual,West,West,Fragile,Standard,428,7,Delivered,Not On Time
SHP00712,2026-01-28,2026-02-01,Individual,South,Central,Parcel,Standard,241,4,Delivered,Not On Time
SHP00603,2026-01-28,2026-01-31,Individual,North,Central,Parcel,Standard,177,3,Delivered,On Time
SHP01899,2026-01-28,2026-01-31,Individual,East,West,Electronics,Standard,444,3,Delivered,On Time
SHP00940,2026-01-30,2026-02-01,Individual,South,South,Parcel,Same Day,590,2,Delivered,On Time
SHP01229,2026-01-30,2026-02-03,Individual,Central,South,Parcel,Standard,370,4,Delivered,Not On Time
SHP00399,2026-01-30,2026-02-03,Individual,North,Central,Parcel,Express,407,4,Delivered,Not On Time
SHP01756,2026-01-30,2026-02-03,Individual,North,South,Document,Standard,476,4,Failed,Not On Time
SHP00619,2026-01-30,2026-02-01,Individual,North,West,Parcel,Standard,372,2,Delivered,On Time
SHP00361,2026-01-31,2026-02-03,Business,West,South,Parcel,Standard,451,3,Delivered,On Time
SHP01276,2026-02-01,2026-02-07,Individual,North,North,Parcel,Express,643,6,Delivered,Not On Time
SHP00580,2026-02-01,2026-02-05,Individual,West,Central,Fragile,Standard,166,4,Delivered,Not On Time
SHP00884,2026-02-01,2026-02-07,Business,East,East,Parcel,Standard,245,6,Cancelled,Not On Time
SHP00590,2026-02-02,2026-02-06,Business,East,East,Fragile,Express,181,4,Delivered,Not On Time
SHP00170,2026-02-02,2026-02-03,Individual,East,West,Parcel,Standard,383,1,Failed,Not On Time
SHP00493,2026-02-02,2026-02-05,Individual,North,Central,Parcel,Express,526,3,Delivered,On Time
SHP01832,2026-02-02,2026-02-04,Individual,Central,South,Parcel,Express,311,2,Delivered,On Time
SHP00070,2026-02-02,2026-02-03,Individual,East,South,Document,Express,680,1,Delayed,Not On Time
SHP00106,2026-02-05,2026-02-06,Individual,North,North,Document,Express,130,1,Delivered,On Time
SHP00583,2026-02-05,2026-02-08,Individual,North,West,Electronics,Standard,240,3,Delivered,On Time
SHP01950,2026-02-05,2026-02-10,Individual,Central,North,Fragile,Standard,290,5,Delivered,Not On Time
SHP00158,2026-02-05,2026-02-12,Business,Central,North,Document,Same Day,328,7,Delivered,Not On Time
SHP01842,2026-02-06,2026-02-09,Individual,Central,North,Parcel,Express,654,3,Delivered,On Time
SHP00917,2026-02-07,2026-02-08,Business,East,North,Electronics,Express,143,1,Delivered,On Time
SHP00363,2026-02-07,2026-02-12,Business,North,South,Document,Express,480,5,Delayed,Not On Time
SHP01679,2026-02-08,2026-02-12,Individual,West,East,Electronics,Standard,380,4,Delayed,Not On Time
SHP01713,2026-02-08,2026-02-09,Individual,South,West,Parcel,Standard,379,1,Delayed,Not On Time
SHP01755,2026-02-08,2026-02-11,Individual,Central,West,Parcel,Standard,157,3,Delivered,On Time
SHP01995,2026-02-08,2026-02-11,Individual,North,South,Electronics,Standard,393,3,Delivered,On Time
SHP00010,2026-02-08,2026-02-10,Individual,West,North,Parcel,Standard,105,2,Delivered,On Time
SHP01954,2026-02-08,2026-02-11,Business,East,North,Document,Express,368,3,Delivered,On Time
SHP00574,2026-02-09,2026-02-14,Individual,South,North,Parcel,Standard,220,5,Delivered,Not On Time
SHP00552,2026-02-09,2026-02-11,Business,West,East,Parcel,Express,494,2,Failed,Not On Time
SHP01159,2026-02-10,2026-02-14,Individual,East,West,Electronics,Express,395,4,Delivered,Not On Time
SHP01931,2026-02-11,2026-02-14,Individual,Central,West,Electronics,Express,270,3,Delivered,On Time
SHP00309,2026-02-12,2026-02-17,Individual,South,West,Fragile,Standard,121,5,Delivered,Not On Time
SHP01382,2026-02-12,2026-02-16,Business,Central,Central,Fragile,Standard,325,4,Delivered,Not On Time
SHP00957,2026-02-13,2026-02-18,Business,East,North,Electronics,Express,451,5,Delivered,Not On Time
SHP01706,2026-02-14,2026-02-15,Individual,East,West,Parcel,Express,616,1,Delivered,On Time
SHP00388,2026-02-14,2026-02-15,Individual,North,West,Electronics,Same Day,839,1,Delivered,On Time
SHP01901,2026-02-14,2026-02-16,Individual,East,North,Parcel,Express,179,2,Delayed,Not On Time
SHP00047,2026-02-14,2026-02-16,Individual,East,North,Document,Standard,274,2,Delivered,On Time
SHP00760,2026-02-15,2026-02-21,Individual,South,West,Parcel,Standard,213,6,Delivered,Not On Time
SHP00041,2026-02-15,2026-02-18,Individual,North,West,Electronics,Express,430,3,Delivered,On Time
SHP01818,2026-02-16,2026-02-18,Individual,Central,North,Parcel,Standard,173,2,Delivered,On Time
SHP01076,2026-02-16,2026-02-20,Individual,North,South,Fragile,Express,266,4,Delivered,Not On Time
SHP00929,2026-02-16,2026-02-17,Business,Central,North,Fragile,Standard,85,1,Delivered,On Time
SHP00857,2026-02-17,2026-02-21,Individual,South,North,Parcel,Standard,161,4,Delayed,Not On Time
SHP01352,2026-02-17,2026-02-20,Individual,North,East,Parcel,Standard,390,3,Delivered,On Time
SHP01978,2026-02-18,2026-02-24,Individual,North,South,Fragile,Express,483,6,Delivered,Not On Time
SHP00091,2026-02-18,2026-02-22,Individual,West,North,Document,Standard,163,4,Delivered,Not On Time
SHP01956,2026-02-19,2026-02-24,Business,South,East,Document,Express,283,5,Failed,Not On Time
SHP01554,2026-02-19,2026-02-20,Business,West,West,Document,Express,410,1,Delivered,On Time
SHP01180,2026-02-19,2026-02-22,Business,West,East,Document,Standard,177,3,Delayed,Not On Time
SHP01218,2026-02-19,2026-02-21,Business,South,East,Electronics,Express,202,2,Delayed,Not On Time
SHP01593,2026-02-21,2026-02-26,Business,Central,West,Fragile,Express,559,5,Cancelled,Not On Time
SHP01962,2026-02-21,2026-02-24,Individual,East,North,Fragile,Express,227,3,Failed,Not On Time
SHP00500,2026-02-22,2026-02-27,Business,West,North,Parcel,Express,346,5,Delivered,Not On Time
SHP01746,2026-02-22,2026-02-24,Business,South,North,Parcel,Standard,125,2,Cancelled,Not On Time
SHP00270,2026-02-23,2026-02-25,Individual,North,Central,Document,Express,332,2,Cancelled,Not On Time
SHP00610,2026-02-23,2026-02-27,Individual,West,North,Parcel,Standard,176,4,Delivered,Not On Time
SHP00759,2026-02-23,2026-02-26,Individual,Central,North,Parcel,Express,396,3,Delivered,On Time
SHP01834,2026-02-23,2026-02-26,Individual,West,North,Parcel,Standard,440,3,Delivered,On Time
SHP01615,2026-02-25,2026-03-01,Business,Central,North,Fragile,Express,526,4,Delivered,Not On Time
SHP01897,2026-02-27,2026-03-03,Individual,South,East,Electronics,Express,697,4,Delivered,Not On Time
SHP01612,2026-02-27,2026-03-04,Business,East,Central,Parcel,Standard,208,5,Delivered,Not On Time
SHP01970,2026-02-28,2026-03-03,Business,North,West,Document,Express,512,3,Failed,Not On Time
SHP00338,2026-02-28,2026-03-04,Business,West,North,Document,Express,476,4,Failed,Not On Time
SHP00327,2026-03-01,2026-03-03,Business,East,Central,Parcel,Standard,385,2,Delivered,On Time
SHP00068,2026-03-02,2026-03-04,Individual,Central,Central,Parcel,Standard,389,2,Delivered,On Time
SHP00367,2026-03-02,2026-03-09,Business,East,Central,Parcel,Express,391,7,Delayed,Not On Time
SHP01310,2026-03-02,2026-03-05,Individual,Central,West,Document,Standard,197,3,Cancelled,Not On Time
SHP01608,2026-03-03,2026-03-06,Business,South,North,Document,Same Day,509,3,Delayed,Not On Time
SHP01309,2026-03-03,2026-03-08,Individual,East,North,Parcel,Standard,306,5,Delayed,Not On Time
SHP01783,2026-03-03,2026-03-06,Business,East,Central,Parcel,Express,174,3,Delivered,On Time
SHP00643,2026-03-04,2026-03-05,Individual,South,East,Parcel,Standard,381,1,Delivered,On Time
SHP00828,2026-03-04,2026-03-07,Individual,North,South,Parcel,Standard,160,3,Delivered,On Time
SHP01452,2026-03-04,2026-03-07,Business,North,Central,Document,Express,672,3,Delivered,On Time
SHP01024,2026-03-04,2026-03-09,Individual,East,South,Fragile,Same Day,425,5,Delivered,Not On Time
SHP00109,2026-03-05,2026-03-07,Individual,South,West,Parcel,Express,444,2,Delivered,On Time
SHP00454,2026-03-05,2026-03-07,Individual,Central,North,Document,Express,116,2,Delivered,On Time
SHP00542,2026-03-05,2026-03-12,Individual,East,East,Document,Express,465,7,Delivered,Not On Time
SHP01201,2026-03-06,2026-03-10,Individual,North,Central,Fragile,Standard,424,4,Delivered,Not On Time
SHP00130,2026-03-06,2026-03-07,Individual,South,Central,Document,Standard,416,1,Delivered,On Time
SHP01503,2026-03-07,2026-03-08,Individual,West,East,Parcel,Standard,220,1,Delayed,Not On Time
SHP00606,2026-03-07,2026-03-08,Business,Central,South,Electronics,Standard,118,1,Delivered,On Time
SHP01294,2026-03-07,2026-03-10,Individual,East,Central,Parcel,Same Day,688,3,Delivered,On Time
SHP00594,2026-03-08,2026-03-12,Individual,East,Central,Fragile,Standard,91,4,Delivered,Not On Time
SHP00232,2026-03-08,2026-03-11,Business,North,South,Parcel,Standard,300,3,Delivered,On Time
SHP00530,2026-03-08,2026-03-09,Business,Central,South,Fragile,Standard,410,1,Delivered,On Time
SHP00771,2026-03-08,2026-03-10,Individual,North,North,Parcel,Standard,403,2,Delivered,On Time
SHP00928,2026-03-10,2026-03-11,Business,East,West,Fragile,Express,276,1,Delivered,On Time
SHP00784,2026-03-10,2026-03-15,Individual,Central,West,Parcel,Standard,115,5,Delivered,Not On Time
SHP01744,2026-03-10,2026-03-16,Individual,South,Central,Document,Standard,182,6,Failed,Not On Time
SHP01545,2026-03-11,2026-03-14,Business,South,East,Document,Standard,498,3,Delayed,Not On Time
SHP00214,2026-03-11,2026-03-13,Business,North,West,Parcel,Standard,389,2,Delivered,On Time
SHP01366,2026-03-11,2026-03-13,Business,North,Central,Electronics,Standard,202,2,Delayed,Not On Time
SHP01350,2026-03-11,2026-03-15,Individual,Central,South,Parcel,Express,280,4,Delivered,Not On Time
SHP00332,2026-03-12,2026-03-15,Individual,East,Central,Electronics,Express,533,3,Delivered,On Time
SHP00360,2026-03-12,2026-03-16,Business,Central,East,Parcel,Express,433,4,Delivered,Not On Time
SHP01900,2026-03-12,2026-03-14,Individual,North,Central,Fragile,Express,497,2,Delivered,On Time
SHP00655,2026-03-14,2026-03-16,Business,North,Central,Parcel,Standard,170,2,Delivered,On Time
SHP00972,2026-03-15,2026-03-16,Business,South,South,Parcel,Same Day,527,1,Delayed,Not On Time
SHP01670,2026-03-15,2026-03-22,Individual,East,East,Parcel,Express,164,7,Delayed,Not On Time
SHP01431,2026-03-15,2026-03-17,Individual,Central,South,Parcel,Standard,300,2,Delivered,On Time
SHP00097,2026-03-15,2026-03-18,Individual,East,East,Parcel,Standard,208,3,Delivered,On Time
SHP00995,2026-03-15,2026-03-18,Business,East,West,Electronics,Express,416,3,Cancelled,Not On Time
SHP01101,2026-03-15,2026-03-18,Individual,North,East,Electronics,Same Day,853,3,Delivered,On Time
SHP00677,2026-03-16,2026-03-18,Individual,West,East,Fragile,Standard,489,2,Delivered,On Time
SHP00012,2026-03-16,2026-03-19,Individual,East,East,Fragile,Standard,443,3,Delivered,On Time
SHP00592,2026-03-16,2026-03-18,Individual,West,South,Document,Express,524,2,Delivered,On Time
SHP00815,2026-03-16,2026-03-21,Business,East,South,Parcel,Express,137,5,Delivered,Not On Time
SHP01154,2026-03-17,2026-03-18,Business,North,West,Fragile,Same Day,288,1,Delayed,Not On Time
